Date,Coef_Nas,Coef_usd,Coef_breakeven
2020-01-08,0.24808008489022382,0.05791360655735683,-0.3230064364963293
2020-01-09,-0.43048912950359053,0.15993373974071518,-0.4370210105278141
2020-01-10,-0.9344987638338353,0.3834935159946987,0.16672372420883513
2020-01-13,-0.1643278434147099,-0.056122454999883026,0.18688125371564315
2020-01-14,-0.40835910088833105,0.6553103206819305,0.546849267393587
2020-01-15,0.17269196651231603,-0.8198859886887653,0.10830941043546496
2020-01-16,0.29719919190547084,-0.5184947762060567,-0.035509563029857055
2020-01-17,-2.1915492978939466,1.1492253960306795,-0.6839278372560421
2020-01-21,-0.20431891339515088,0.16212961214348803,0.002398259266968641
2020-01-22,-0.18213751895913197,0.15246963519846196,0.0874615395142157
2020-01-23,5.55902106471616,-1.6266461238255074,0.9257269895355765
2020-01-24,-0.2055519477251746,0.033706810038204124,0.12491744739583592
2020-01-27,-0.3748369169395803,-0.3400134171402032,-0.0327332944202189
2020-01-28,-0.16314429259786872,0.3541084904750452,0.06404989978566702
2020-01-29,0.6928244548535851,0.373531499782641,-0.3592432500853504
2020-01-30,0.5737812263334706,0.708761925564031,-0.29082359602251423
2020-01-31,0.2660689941056056,-0.06545184137791743,0.15938901929939267
2020-02-03,0.2190274399070005,-0.054492381648150984,0.10781169744664626
2020-02-04,-0.045983027277614524,0.016678775637331854,0.04014603528499304
2020-02-05,-0.21316250197184095,0.2036033808728337,0.1541170192432681
2020-02-06,-0.19745365564263634,0.17944353063152613,0.16741443827425673
2020-02-07,-0.20475623378812488,0.14406668942184986,0.2153165440482449
2020-02-10,-0.08526430334510557,0.1566126319814689,0.1531038488149713
2020-02-11,0.2555707004309558,0.015622595851760124,-0.28124451569636527
2020-02-12,0.353133947630922,-0.013458553588910908,-0.2630744629784921
2020-02-13,0.1646400870872312,0.22477398303520071,-0.3446178405413963
2020-02-14,1.5617044935988391,-0.6156504292365876,-0.024252218309743202
2020-02-18,0.5842158867713898,-0.16519216629172453,-0.08340075726915483
2020-02-19,-0.5855120728623122,-0.2014082675445969,-0.2830047514819384
2020-02-20,-0.13813628909053632,-0.38750347554235326,-0.2886986802840241
2020-02-21,-0.7574639604158211,0.06918598955092503,0.5347210705807454
2020-02-24,-0.15147237186721074,-0.09576321985036519,0.25737966666241746
2020-02-25,-0.06842210596339282,-0.036041573978891114,0.11662976081418196
2020-02-26,-0.014160641773974109,-0.09980965405752437,0.16682866317403408
2020-02-27,0.02075707632240596,0.11837051914575492,0.08050130581143451
2020-02-28,0.5157144747212465,-0.62423725896166,0.15480208538794854
2020-03-02,0.0896976820977632,0.010079290253648978,0.014013754647277086
2020-03-03,0.036038425969937116,-0.017277938964280447,0.014251282447808943
2020-03-04,0.008908973430513082,-0.013637744441185456,0.008281117589962667
2020-03-05,0.009545447006646132,-0.0652853714352053,-0.05533176026022386
2020-03-06,-0.010074713985449452,-0.01033435858406414,-0.03313653544884076
2020-03-09,0.048898629703766246,-0.26489488015139906,0.11429569111617806
2020-03-10,0.09018817024898179,-0.09287460272375855,0.04480155799759236
2020-03-11,-0.025425142524144913,-0.006805005112028022,0.05581379950694064
2020-03-12,0.3467003730486377,-0.10277971853718101,0.012126694547972201
2020-03-13,0.3358882589486261,-0.1679450251628638,-0.05644705898539155
2020-03-16,0.3336812883585308,-0.23434909865412645,-0.08693483495855428
2020-03-17,0.41016968579868357,-0.26616668153910633,-0.1163247642364539
2020-03-18,0.09587085819652288,0.01177540086096902,-0.0018198578919656643
2020-03-19,0.10006632357119127,0.044821279977504916,-0.005107455817466355
2020-03-20,0.011774576743661589,0.06261284701379752,0.005978459069054005
2020-03-23,-0.03617499957460166,0.08403961364238559,0.013013237710255393
2020-03-24,0.04652196618346631,0.12375028108332634,0.03671378008588269
2020-03-25,-0.0035749873314463295,-0.04453857321398623,0.008317248429466453
2020-03-26,-0.011608939729053261,0.0061467365449945684,0.029144504602046446
2020-03-27,0.06910992712656605,0.018258837303449255,0.008001557181017261
2020-03-30,0.004366558406545701,0.015242624917319602,0.018477658835545425
2020-03-31,0.0033531063563599453,0.0022595512932397123,0.023776215696238882
2020-04-01,-0.040964241007894864,0.027055209475896763,0.022520107720203686
2020-04-02,-0.04802555909682099,0.030802059406119076,0.017906537631078332
2020-04-03,0.04931168316016111,0.12068614884370057,-0.027131334295879456
2020-04-06,0.23796306363121758,0.4171466879288446,-0.14776705615627933
2020-04-07,0.15694609466327542,0.022502699700663122,-0.0045263221467949895
2020-04-08,0.14563658978065433,0.0296323653887148,0.0003678781899921482
2020-04-09,0.22082056694477376,-0.01858933560249617,-0.06560439818461575
2020-04-13,1.0932630766109346,-0.5092012036482061,-0.7416081132705185
2020-04-14,0.02357981364263845,0.07411904150930254,-0.0272683935158578
2020-04-15,-0.09668250436777946,0.1204707879392172,0.06327042862637541
2020-04-16,-1.1120067761233985,-2.1324013852744845,-0.6769204305272807
2020-04-17,-0.03205579386041096,-0.07000634830903375,-0.03756136697422082
2020-04-20,0.353925936467547,0.09192701776134347,0.01695099725453139
2020-04-21,0.19913676753723525,0.19817593927360094,0.016866434514885127
2020-04-22,-0.0012629570103802603,-0.0460629275368505,0.044334656465678676
2020-04-23,0.07043249662684128,0.06735053082322981,0.04214764093143393
2020-04-24,0.29011072147987876,0.4250575130642693,-0.028660030828332662
2020-04-27,-0.2909403003940719,0.0587874871699149,0.1409124165428519
2020-04-28,-0.8448240935324827,0.2619800619728692,0.31299825607111875
2020-04-29,0.31618914888404526,-0.2293602696469268,-0.0694512173432422
2020-04-30,0.3930976622928884,-0.11451469491945393,0.02424838469156113
2020-05-01,0.11195798387017215,-0.6199006016311955,0.3238617797232198
2020-05-04,0.21285575752809804,-0.018114605502504072,-0.1232779963027884
2020-05-05,-0.13465318621965197,0.06819672566755468,0.012749863053063549
2020-05-06,-0.1381082545770205,0.07832975319581982,0.0738674842260257
2020-05-07,0.5011785902972657,0.009271800283144484,-0.20176611698461233
2020-05-08,0.5008322285551611,0.06997156159353841,-0.1975642399482227
2020-05-11,0.3488892548300997,-0.3026705847389416,-0.3838184715837434
2020-05-12,-0.03581311459106205,-0.5415374536619898,-0.04569535352741856
2020-05-13,0.9770674773911514,-0.4095658118078431,-0.6077413288556327
2020-05-14,1.2256290149672566,-0.4271019752885907,-0.7447296951380497
2020-05-15,0.056150614783940664,0.25115646500595673,-0.2238474419345979
2020-05-18,0.59916755296993,0.2341183195330383,-0.03704277365889824
2020-05-19,0.615536093970748,-0.02228723452691983,-0.17224151188757367
2020-05-20,-0.1629116812341486,-0.07587261091027553,0.012714319150162606
2020-05-21,-0.26253631444480124,0.00476440303951485,0.1953553774652462
2020-05-22,-0.10920260947682237,0.03088646695608098,0.2108593098190683
2020-05-26,-0.13032006451105413,0.14494248576062652,0.370892019411479
2020-05-27,0.36127397452280685,0.11495151121931284,0.21128381070181507
2020-05-28,0.4783072084294692,0.12986055440940894,0.2644949423377952
2020-05-29,0.565314059691798,0.1281526752272742,0.2527650465628782
2020-06-01,0.5879434262275327,0.05765427025902013,0.2369997671171055
2020-06-02,-2.1326761915981383,-0.9427185131418813,-0.6754003104467341
2020-06-03,-3.4639285461231624,-1.5965718813026657,-1.0460270175239417
2020-06-04,-0.9571072827611651,0.29807477933836174,0.6340126316238853
2020-06-05,-1.265490659125871,0.2228951814156858,0.4040660428794708
2020-06-08,0.02255409578203084,-0.08047013658889243,-0.025820539619283687
2020-06-09,-0.03213507351323806,-0.05724653682088851,-0.0038526124181905283
2020-06-10,-0.1227570580323552,-0.10916779517826296,0.045018431887448994
2020-06-11,0.128751349845242,0.007620313269413228,0.048640117543627064
2020-06-12,0.18973826027309199,0.05043553445754961,0.029992458182349965
2020-06-15,-0.03199167876254962,0.06240307048052461,0.229704430419099
2020-06-16,0.41436364981563,0.013957753428509884,-0.21702723452224773
2020-06-17,0.005929176320757516,0.032559508189806755,0.02688711481082161
2020-06-18,0.006785253932056437,-0.011126022960348241,-0.004031696794191215
2020-06-19,0.07952689507021976,-0.09227060528343073,0.009756320042136779
2020-06-22,-0.09003461207603355,-0.0949122758007087,0.04619757971419537
2020-06-23,-0.15089998702715113,-0.07271160411750477,0.03776489966354902
2020-06-24,0.2580335536167028,-0.23507960361488525,-0.13523574508479752
2020-06-25,0.22760958639015552,-0.21536360946240893,-0.1245389509945392
2020-06-26,0.12441331962587357,-0.15909440239985606,-0.07911208253248415
2020-06-29,0.04375924825736002,-0.0820596394895379,0.02842110251716492
2020-06-30,-0.006866546906660035,-0.08253483122852028,-0.016245814692247514
2020-07-01,0.01914391543661361,-0.003531836355620747,-0.005666165267111941
2020-07-02,-0.04633199881428404,-0.1005633974865852,0.005712402965637553
2020-07-06,-0.14124049813880213,-0.18987481760226085,0.03126273756248301
2020-07-07,-0.8013489647093037,-0.4534333193699179,0.2427471505587533
2020-07-08,-0.38825864470222426,-0.2902482429778895,0.10800914662012435
2020-07-09,0.00272274662780585,-0.07767608541174886,0.030858307066815003
2020-07-10,-0.01900630816066537,-0.10292633971114822,0.03219249396659461
2020-07-13,0.015821794695035807,-0.05101904355979785,0.014454074223668796
2020-07-14,0.005754399357177537,0.023430618049781377,0.047893498752592176
2020-07-15,0.0022111975432251006,0.030428139739310325,0.0003938522256297624
2020-07-16,0.0598597800251465,0.003341556926738303,0.09779055483231497
2020-07-17,0.12788940548359015,0.0717067005640657,0.013392916546778362
2020-07-20,0.01727626635101345,-0.009670852978274627,-0.021918411613149932
2020-07-21,-0.013970445997420474,-0.08189655530153805,-0.03178971478946665
2020-07-22,-0.018953514600954072,-0.10739704569935729,-0.05135576137788457
2020-07-23,-0.0313790088169659,-0.22125145554574202,-0.39265463507405074
2020-07-24,-0.013631674571862653,-0.15929128636903317,-0.19484716416575926
2020-07-27,0.1761158601455211,-0.42789637102125666,-0.2916311728311116
2020-07-28,0.14242638610963998,-0.4634538075932221,-0.3658903668008156
2020-07-29,0.07164816773008653,-0.4570683604876997,-0.4711266413072556
2020-07-30,-0.20431068684050693,-0.35293923264802823,-0.05503179707648948
2020-07-31,0.05803244852894225,-0.015012882430471164,0.11013016190142424
2020-08-03,0.09053153399616942,-0.01131063543564164,0.009284246966342103
2020-08-04,0.11337437677504515,0.1908071048256102,-0.12341672491237511
2020-08-05,-0.2562516916377772,-0.04227776869043498,0.19912809473425694
2020-08-06,-0.16282779450235463,-0.15400244568291488,0.08843850243887022
2020-08-07,-0.14230681672527348,-0.05308823141500427,0.18502829929659026
2020-08-10,-0.2593970559647621,0.0009841321908717893,0.24238092772614694
2020-08-11,0.12309142882076389,-0.000740590008006181,-0.10443911974454048
2020-08-12,0.18770594554051717,0.048936563169704655,-0.04927076311334872
2020-08-13,0.37270707978167833,0.43196492233712924,0.0054924886690690755
2020-08-14,0.2724517818589885,-0.009183473680654558,-0.09803483477078608
2020-08-17,1.3340811255744185,0.5068000661689127,-0.7139865558080547
2020-08-18,0.9077652363867151,0.23320493677575038,-0.3899426678538958
2020-08-19,0.22959457650259066,-0.008106227522980958,-0.20057245090554512
2020-08-20,-0.042018497933573346,-0.07589661859838694,-0.011438827056678773
2020-08-21,-0.276383551180595,-0.07936188379490376,-0.07749294252459352
2020-08-24,0.06519936412067906,-0.0944775458684711,0.006689373847308419
2020-08-25,-0.09517611707847266,0.022631899546307337,-0.0528636642983849
2020-08-26,0.08080187608835636,0.003582832855164239,-0.10609387528696008
2020-08-27,0.0606457627638374,0.3909499890370276,0.00045630400310572237
2020-08-28,0.15529036532598758,-0.3118648855031072,-0.2861563463362141
2020-08-31,0.18389369543946532,-0.23764209397735167,-0.17488053939163517
2020-09-01,0.16183271236671748,-0.13843224243517105,-0.08692004639880047
2020-09-02,0.009002896158795412,-0.3466287485495915,-0.1999716234282337
2020-09-03,0.2231570306775621,-0.19556847760680496,0.0692173406503373
2020-09-04,0.15497199230684505,-0.08090849146260368,0.1077459144054024
2020-09-08,0.07909143172411434,-0.028495583172914646,0.2041681340716307
2020-09-09,0.11702130875006178,0.026679353468619486,0.11377198526356988
2020-09-10,-0.07659387260664258,-0.16957712610300157,0.04639010290394232
2020-09-11,0.01859985622964924,-0.10159261774858816,-0.05778888607326617
2020-09-14,-0.3441262688767464,-0.7559991546596672,0.11421080102562085
2020-09-15,0.0704666705772303,-0.1799683334798036,-0.08728038860570446
2020-09-16,-0.12618570961854209,-0.5759158098276985,0.13438422531843355
2020-09-17,-0.06958213126736933,-0.26351299889558205,0.25636201828299016
2020-09-18,-0.08463393997554705,-0.017017816100301293,0.15492207079154718
2020-09-21,-0.07628451547646554,-0.04452276323829016,0.16216279839715964
2020-09-22,0.5131673542607491,-0.27455879674353667,-0.24014172510199464
2020-09-23,0.04402304130777999,-0.00336452359796946,0.15046455281192567
2020-09-24,0.11430068309606353,-0.12015144186901389,-0.11869541801925212
2020-09-25,0.12580485806322997,-0.11179952963475862,-0.247606774998201
2020-09-28,0.13080716093591677,-0.26454670721764095,-0.33727711119866527
2020-09-29,0.12883061703278584,-0.3999228150020002,-0.3150669120894595
2020-09-30,-0.04788882867879307,0.006978574779633123,0.06719155461459803
2020-10-01,-0.06900736165163758,0.0603630375905919,0.11938835806584783
2020-10-02,0.23871803287656682,0.4169659282902035,0.4752251608844167
2020-10-05,0.2117413932686608,0.5567301370845357,0.26160801339516004
2020-10-06,0.10785088386393045,0.14210509602114405,0.08032905884872407
2020-10-07,-0.03604503398325293,-0.19907877163011814,-0.006846584936598955
2020-10-08,0.8119270858370776,0.4922677133990237,-0.19320051258422152
2020-10-09,0.4634137381715723,0.16146113934215356,-0.10567981812012936
2020-10-13,0.15099171987216783,-0.017233988641814427,-0.011540490568632314
2020-10-14,0.1602486170667987,-0.03352717896363904,-0.025902004281421993
2020-10-15,0.08939807221789024,0.005423795145074545,-0.12362896217683524
2020-10-16,0.03537474234345801,0.04609306338372636,-0.10112976823230112
2020-10-19,-0.10850768556894423,-0.07642485552386069,-0.08319898983937199
2020-10-20,-0.31659087217374204,-0.1384767276452636,-0.2716300092087959
2020-10-21,0.2387166907053892,-0.44516200132342604,-0.23919803736423303
2020-10-22,-0.14123049638185808,-0.15973182664261126,0.3405620089955261
2020-10-23,1.9828938501783062,0.09959553523716903,0.5099780814020238
2020-10-26,-0.9717438694735492,-0.37582480909792726,0.3249171125364097
2020-10-27,0.9386951075587863,0.5942345366309939,-0.35679198039448695
2020-10-28,0.3023163551595697,0.24161661207417867,-0.25378415886498634
2020-10-29,0.20202287739842165,0.046084072623863354,-0.32285043968602445
2020-10-30,0.2618965050380327,0.08410850113337254,-0.6943656721952899
2020-11-02,0.023279345240797177,0.007178583383289795,0.16985106553512316
2020-11-03,-0.11263233929525944,-0.005933785328159635,0.5230063176336291
2020-11-04,-0.09100911952382379,-0.2949914422535602,-0.06622465811515842
2020-11-05,-0.35255161847639005,-0.6364763824566004,-0.19835142053919097
2020-11-06,0.21596467404488667,-0.16507317701927265,0.1512971948899123
2020-11-09,0.19569881477989842,-0.19736665237659434,0.10599746791232091
2020-11-10,0.29169529903635,-0.15661953402913775,0.13323893803506057
2020-11-12,-0.6701270832659018,0.42049162738112983,-0.4727228846038851
2020-11-13,0.3906246992770583,0.5184489829342946,-0.041757537838469944
2020-11-16,0.8788160481734537,0.5666845397061825,0.24627184763178855
2020-11-17,-0.07230282668755535,-0.5183378959190493,-0.5078617433860771
2020-11-18,0.05074355937660731,-0.4430924412814174,-0.5671817187189174
2020-11-19,0.018071008734712186,-0.44521366387235406,-0.542082843096349
2020-11-20,-0.1847116799643211,0.15590042643483115,-1.0203622661768723
2020-11-23,-0.6221905712458093,0.6413990230714708,-0.4788270189124539
2020-11-24,0.5467713334715614,0.5568816734623088,0.19977777901357216
2020-11-25,-1.2648106531863557,-0.5172569437088971,0.5358523862014605
2020-11-27,-3.093942042959895,-1.1609960432997375,1.033237232368947
2020-11-30,-0.9735007440391422,1.0952199841520538,1.8374681472600853
2020-12-01,0.4111249865937267,1.919264328196392,1.3649467727005473
2020-12-02,1.2708799576391479,2.421624221960503,1.151324074867554
2020-12-03,-0.43231916985119045,0.7848621890588126,0.8195292947786307
2020-12-04,-1.2344008135086022,-0.2889252410822174,-0.015035508196911592
2020-12-07,-0.08003722583598755,-0.2520658057343171,-0.10872035498375875
2020-12-08,0.3928612066865651,-0.45434858237001,-0.6125227901154613
2020-12-09,-0.2461410462703164,-0.12067978546082564,-0.32989494589070284
2020-12-10,0.17248921777997397,-0.29438581368593303,0.19143164646683547
2020-12-11,0.15475532653405333,-0.5094549784105693,0.28326635145914025
2020-12-14,-0.01959354669084261,-0.6861240331977568,0.3566615906995158
2020-12-15,0.7635488964841406,0.02467260742498617,0.07730104508218434
2020-12-16,3.8846668666926742,0.6457000980233703,-1.2638668900549515
2020-12-17,3.1090785894436985,-0.6093696160549799,-1.4759901505681405
2020-12-18,9.204804460116408,-0.6243189463592658,-4.692178067222484
2020-12-21,0.92538907258941,-0.07107679744615536,0.9106173004242788
2020-12-22,0.77257588346621,0.3906115594240088,1.068768736499928
2020-12-23,0.4174146840293613,0.33290431608438154,-0.03588043133283593
2020-12-24,0.6563117582219776,0.4063174657282896,0.1838339944824106
2020-12-28,3.2510040899980903,0.2858663359062803,0.43615620988889603
2020-12-29,3.244891507655127,-0.14488231697153792,0.16056822319127304
2020-12-30,3.0614821040469407,-0.8339071112208198,1.314206860530679
2020-12-31,3.4677467375305713,-0.5633225749097405,0.06789536611481976
2021-01-04,-1.206483796444052,-0.8173478846511382,0.9175146221647684
2021-01-05,-1.1518897211155996,-0.9528297310480591,0.9558824547661714
2021-01-06,-1.1676565491628597,-0.9577142206787483,0.960401916001134
2021-01-07,-0.2657698562139682,-0.1830142060951872,1.671189503000213
2021-01-08,0.9679065610228199,0.3858683835099781,1.3594353574655598
2021-01-11,1.5445470387111282,-0.5417236916732469,1.3356970307118259
2021-01-12,2.435644129730658,-1.6163284941250575,-1.2154517703513386
2021-01-13,13.959739494086708,7.626616321360217,12.334172004615878
2021-01-14,7.659908130285707,2.969943907625611,3.808264784256183
2021-01-15,9.149811183048001,1.6573438608263653,2.844159416041299
2021-01-19,0.35171960168698924,0.5742781072262506,-0.23605987602078096
2021-01-20,-1.0626326002259485,-1.5107177280658486,0.36874538554024994
2021-01-21,-4.090698516340141,-4.018765924094101,6.234378681975995
2021-01-22,0.08345402065751897,2.3217672287160322,0.3349076670539381
2021-01-25,-0.5724443646438038,2.1435170788745284,0.5511913077273736
2021-01-26,-1.349399007698754,1.863622113981852,-0.1392223804297871
2021-01-27,0.3298280767721454,-0.7271036976967067,-1.213491753431184
2021-01-28,0.4635800689477625,-0.5759987379105549,0.7761234429692266
2021-01-29,-0.14119295423233866,-1.150905044679473,0.783619881519091
2021-02-01,0.41380438828124233,-0.003449269008109379,1.038746770228995
2021-02-02,-0.4008730904140789,0.5778075686935753,1.1161820274202754
2021-02-03,-0.3118376482214035,0.520926668638354,0.8436795962594393
2021-02-04,-0.2403976942126132,0.42271778190502585,0.8362107261756982
2021-02-05,-0.16175064114529766,0.35667413701203554,0.8290387354077358
2021-02-08,2.761466325731086,-1.3074639455459194,0.5652378337777066
2021-02-09,2.846711850345963,-1.4912922865102933,0.20546056653887293
2021-02-10,15.085561963870706,-0.6126333299860203,-2.188445503482661
2021-02-11,9.117358809009456,-0.9674460797388283,1.9659359275818822
2021-02-12,1.9868120219428895,0.1892356689832237,-0.6848118510068618
2021-02-16,0.5631194875678736,5.607294480949518,-0.1390860536392476
2021-02-17,1.5485129682137466,2.5372740980119346,0.2875870289736314
2021-02-18,-3.5368357222945956,1.2972781591737315,0.25443766411943936
2021-02-19,-6.2098226758290025,-0.037554314974078906,0.45720219953683794
2021-02-22,-0.49392203600383133,0.2829158879572019,-0.7829873785546292
2021-02-23,5.495961426378989,-7.112396248859403,2.243170484854631
2021-02-24,3.7795685410934623,-5.376018154984937,-1.412745707769153
2021-02-25,2.9179612303565117,-6.387719400467563,-3.1639558702675474
2021-02-26,7.79075603195222,0.6935665159486089,-12.781932589041489
2021-03-01,1.6132026659407717,-0.1623895272534972,-1.4615556344605394
2021-03-02,0.9514860382957739,-0.15531338996778785,0.1262670261586077
2021-03-03,0.18903619172201383,0.11296267697248691,0.6504717849058244
2021-03-04,0.5291629734408227,0.42192664448424044,0.9030455757080179
2021-03-05,-0.11543690902659057,-0.18406077387530914,-0.09617320498954562
2021-03-08,-0.7729893264321557,-0.2722475581479731,1.0644260395403216
2021-03-09,1.2351543839949617,0.8013861019622159,-2.129411866548509
2021-03-10,0.8917500241283041,1.1963696985645165,1.1734625380298616
2021-03-11,5.555845589621543,11.24268323539411,4.352698286698682
2021-03-12,1.494345784013234,1.666722774935787,0.9406713260397165
2021-03-15,-0.012013885490083401,-1.1713652436461475,0.12828809482158296
2021-03-16,0.05574223827458988,-0.9151012852582744,0.22011428532028818
2021-03-17,-0.7166148774762631,-0.9860893356915611,0.727931903987558
2021-03-18,-1.045949428124432,-1.2837896508051034,0.8584009501429387
2021-03-19,-0.8005156875213723,-1.334796797134144,0.557240384444802
2021-03-22,-0.5850765509695126,-1.2709370784593597,-0.5637590187106721
2021-03-23,-0.7483221176435486,-1.3170400570491794,-0.5171602139627307
2021-03-24,-0.9364125916887741,-1.3602543419769686,-0.5244898805076021
2021-03-25,-1.4473463928018975,-1.6438085217038836,-1.2021726637457522
2021-03-26,1.9890121975720998,0.3911143233208963,-0.04309013295424052
2021-03-29,1.6607148990445197,-1.2047930491614482,1.4782170492631972
2021-03-30,0.9296345389516422,0.8922655120675036,1.3144600544201717
2021-03-31,-0.7272186276928485,0.8452047472128106,2.492766034064618
2021-04-01,0.7580775480043536,1.4491330255795265,0.24367726747990665
2021-04-05,0.4735887735645659,0.7549617454313219,-0.3694667205190141
2021-04-06,0.7304964347246327,1.2021957235436564,-0.4061179326278488
2021-04-07,1.8659424006292789,3.7047212928728546,-2.0905763899810976
2021-04-08,-1.743375678912174,-1.5253344301276837,1.097324831663691
2021-04-09,0.32596679430771924,0.09193685823032421,0.020062971068216768
2021-04-12,0.007864315030138501,-1.4295446454641887,-0.2525943683898189
2021-04-13,3.377556079796673,0.06690472733158104,1.6456114802599013
2021-04-14,1.8725944573724362,-2.028450107221282,0.8686500761674163
2021-04-15,0.6010143754204054,-1.504158509137466,1.6028651418265338
2021-04-16,0.6010143754204057,-1.5041585091374678,-1.7389915738154205
2021-04-19,-0.041553417778483495,2.66195096649094,0.10681876142804027
2021-04-20,0.41199207984442066,3.0946955633825297,0.059607816917888856
2021-04-21,-0.6847627236079252,3.7426250006431916,0.6717517436241167
2021-04-22,3.557856460725926,1.8973992048624495,-0.49585638674097277
